466,	0
467,	0
468,	0
469,	0
470,	0
471,	0
472,	0
473,	0
474,	0
475,	0
476,	0
477,	0
478,	0
479,	0
480,	0
481,	0
482,	0
483,	0.035
484,	1.984
485,	2.433
486,	3.671
487,	9.746
488,	13.761
489,	15.636
490,	17.511
491,	19.273
492,	20.285
493,	18.296
494,	16.648
495,	14.847
496,	13.199
497,	12.746
498,	13.722
499,	14.511
500,	15.484
501,	15.148
502,	15.109
503,	14.136
504,	12.371
505,	10.234
506,	8.472
507,	7.871
508,	8.136
509,	8.699
510,	9.109
511,	7.984
512,	6.371
513,	4.871
514,	3.859
515,	2.359
516,	2.058
517,	0
518,	0
519,	0
520,	0
521,	0
522,	0
523,	0
524,	0
525,	0
526,	0
527,	0
528,	0
529,	0
530,	0
531,	0
532,	0
533,	0
534,	0
535,	0
536,	0
537,	0
538,	0
539,	0
540,	0
541,	0
542,	0
543,	0
544,	0
545,	0
546,	0
547,	0
548,	0
549,	0
550,	0
551,	0
552,	0
553,	0
554,	0
555,	0
556,	0
557,	0
558,	0
559,	0
560,	0
561,	0
562,	0
563,	0
564,	0
565,	0
566,	0
567,	0
568,	0
569,	0
570,	0
571,	0
572,	0
573,	0
574,	0
575,	0
576,	0
577,	0
578,	0
579,	0
580,	0
581,	0
582,	0.484
583,	1.796
584,	3.671
585,	5.546
586,	8.96
587,	11.285
588,	14.097
589,	17.21
590,	18.558
591,	19.871
592,	21.148
593,	22.46
594,	24.148
595,	26.433
596,	29.66
597,	33.785
598,	37.347
599,	40.535
600,	43.945
601,	46.832
602,	48.183
603,	48.894
604,	49.57
605,	50.132
606,	50.847
607,	51.519
608,	51.933
609,	51.894
610,	51.445
611,	50.847
612,	50.058
613,	49.234
614,	48.296
615,	47.394
616,	46.683
617,	46.195
618,	45.785
619,	45.445
620,	45.445
621,	46.269
622,	47.058
623,	49.382
624,	49.945
625,	49.757
626,	49.457
627,	50.058
628,	50.433
629,	51.632
630,	53.019
631,	53.847
632,	54.144
633,	53.582
634,	53.207
635,	52.457
636,	51.746
637,	51.07
638,	50.32
639,	49.757
640,	48.972
641,	48.371
642,	47.882
643,	47.433
644,	46.91
645,	46.382
646,	45.785
647,	44.996
648,	44.207
649,	43.91
650,	43.871
651,	42.332
652,	40.269
653,	38.507
654,	35.921
655,	33.558
656,	31.121
657,	28.984
658,	27.785
659,	27.671
660,	25.496
661,	22.195
662,	18.785
663,	16.386
664,	14.808
665,	14.621
666,	15.558
667,	16.421
668,	17.097
669,	17.359
670,	15.824
671,	15.261
672,	15.222
673,	15.109
674,	15.261
675,	16.421
676,	17.773
677,	18.746
678,	19.945
679,	20.621
680,	20.472
681,	21.035
682,	21.671
683,	21.523
684,	21.41
685,	20.921
686,	21.109
687,	22.046
688,	22.871
689,	24.148
690,	24.671
691,	25.46
692,	25.382
693,	24.371
694,	22.535
695,	20.808
696,	18.449
697,	17.996
698,	18.335
699,	19.199
700,	19.46
701,	18.371
702,	18.335
703,	20.921
704,	21.035
705,	20.359
706,	18.71
707,	17.511
708,	15.074
709,	11.472
710,	9.074
711,	9.597
712,	8.246
713,	6.523
714,	4.121
715,	2.808
716,	3.296
717,	3.597
718,	1.046
719,	0
720,	0
721,	0.335
722,	1.46
723,	2.96
724,	5.058
725,	6.898
726,	7.648
727,	7.91
728,	8.921
729,	10.199
730,	11.773
731,	13.496
732,	15.335
733,	17.324
734,	19.382
735,	21.335
736,	23.023
737,	24.898
738,	26.847
739,	28.945
740,	30.41
741,	32.058
742,	34.007
743,	36.71
744,	39.07
745,	40.007
746,	40.945
747,	41.621
748,	42.296
749,	43.007
750,	43.984
751,	44.808
752,	45.519
753,	46.382
754,	46.757
755,	47.546
756,	48.183
757,	48.972
758,	49.644
759,	49.984
760,	50.171
761,	50.285
762,	50.019
763,	49.457
764,	49.535
765,	49.832
766,	50.621
767,	50.621
768,	50.546
769,	50.132
770,	49.757
771,	49.535
772,	48.82
773,	48.109
774,	47.472
775,	45.972
776,	44.546
777,	43.121
778,	42.183
779,	40.347
780,	38.769
781,	38.472
782,	38.097
783,	36.671
784,	34.121
785,	31.796
786,	29.359
787,	26.96
788,	24.296
789,	22.16
790,	21.371
791,	21.371
792,	19.57
793,	18.41
794,	17.398
795,	15.148
796,	12.898
797,	13.835
798,	13.121
799,	9.148
800,	6.71
801,	5.546
802,	4.199
803,	1.648
804,	0
805,	0
806,	0
807,	0
808,	0
809,	0
810,	0
811,	0
812,	0
813,	0
814,	0
815,	0
816,	0
817,	0
818,	0
819,	0
820,	0
821,	0
822,	0
823,	0
824,	0
825,	0
826,	0
827,	0
828,	0
829,	0
830,	0
831,	0
832,	0
833,	0
834,	0
835,	0
836,	0
837,	0
838,	0
839,	0
840,	0
841,	0
842,	0
843,	0
844,	0
845,	0.746
846,	2.734
847,	6.636
848,	6.597
849,	5.285
850,	1.648
851,	0
852,	0
853,	0
854,	0
855,	0
856,	0
857,	0
858,	0
859,	0
860,	0
861,	0
862,	0
863,	0
864,	0
865,	0
866,	0
867,	0
868,	0
869,	0
870,	0
871,	0
872,	0
873,	0
874,	0
875,	0
876,	0
877,	0
878,	0
879,	0
880,	0
881,	0
882,	0
883,	0
884,	0
885,	0
886,	0
887,	0
888,	0
889,	0
890,	0
891,	0
892,	0.746
893,	2.734
894,	6.636
895,	6.597
896,	5.285
897,	3.523
898,	0
899,	0
900,	0
901,	0
902,	0
903,	0
904,	0
905,	0
906,	0
907,	0
908,	0
909,	0
910,	1.085
911,	3.261
912,	6.933
913,	8.285
914,	9.109
915,	9.785
916,	9.859
917,	9.859
918,	9.859
919,	9.933
920,	9.785
921,	9.859
922,	10.085
923,	10.085
924,	10.273
925,	10.386
926,	10.421
927,	10.234
928,	9.636
929,	8.621
930,	7.574
931,	6.824
932,	5.058
933,	2.773
934,	0
935,	0
936,	0
937,	0
938,	0
939,	0
940,	0
941,	0
942,	0
943,	0
944,	0
945,	0
946,	0
947,	0
948,	0
949,	0
950,	0
951,	0
952,	0
953,	0
954,	0
955,	0
956,	0
957,	0
958,	0
959,	0
960,	0
961,	0
962,	0
963,	0
964,	0
965,	0
966,	0
967,	0
968,	0
969,	0
970,	0
971,	0
972,	0
973,	0
974,	0
975,	0
976,	0
977,	0
978,	0
979,	0
980,	0
981,	0
982,	0
983,	0
984,	0
985,	0
986,	0
987,	0
988,	0
989,	0
990,	0
991,	0
992,	0
993,	0
994,	0
995,	0
996,	0
997,	0
998,	0
999,	0
1000,	0
1001,	0
1002,	0
1003,	0
1004,	0
1005,	0
1006,	0.222
1007,	1.085
1008,	1.761
1009,	3.824
1010,	5.996
1011,	5.847
1012,	3.898
1013,	3.671
1014,	4.16
1015,	5.097
1016,	5.699
1017,	5.734
1018,	3.335
1019,	2.097
1020,	1.234
1021,	0.898
1022,	1.16
1023,	1.761
1024,	2.359
1025,	3.671
1026,	6.296
1027,	7.91
1028,	8.621
1029,	8.359
1030,	6.296
1031,	5.96
1032,	7.085
1033,	7.085
1034,	6.335
1035,	4.199
1036,	4.347
1037,	4.984
1038,	5.66
1039,	5.058
1040,	2.171
1041,	0
1042,	0
1043,	0
1044,	0
1045,	0
1046,	0
1047,	0
1048,	0
1049,	0
1050,	0
1051,	0
1052,	0
1053,	0
1054,	0
1055,	0
1056,	0
1057,	0
1058,	0
1059,	0
1060,	0
1061,	0
1062,	0
1063,	0
1064,	0
1065,	0
1066,	0
1067,	0
1068,	0
1069,	0
1070,	0
1071,	0
1072,	0
1073,	0
1074,	0
1075,	0
1076,	0
1077,	0
1078,	0
1079,	0
1080,	0
1081,	0
1082,	0
1083,	0
1084,	0
1085,	0
1086,	0
1087,	0
1088,	0
1089,	0
1090,	0.035
1091,	1.046
1092,	1.835
1093,	2.886
1094,	5.023
1095,	8.246
1096,	9.222
1097,	10.199
1098,	11.359
1099,	13.121
1100,	15.035
1101,	16.984
1102,	19.046
1103,	20.882
1104,	23.246
1105,	25.835
1106,	28.496
1107,	30.898
1108,	32.847
1109,	34.835
1110,	37.308
1111,	40.535
1112,	43.308
1113,	44.921
1114,	45.972
1115,	46.421
1116,	46.91
1117,	47.546
1118,	48.183
1119,	48.257
1120,	48.035
1121,	47.847
1122,	47.394
1123,	47.019
1124,	46.195
1125,	45.707
1126,	45.035
1127,	44.582
1128,	44.207
1129,	43.195
1130,	42.671
1131,	42.519
1132,	43.082
1133,	44.246
1134,	44.882
1135,	45.41
1136,	45.445
1137,	45.746
1138,	45.445
1139,	45.144
1140,	44.734
1141,	44.582
1142,	44.621
1143,	43.609
1144,	42.222
1145,	40.382
1146,	39.597
1147,	39.558
1148,	39.632
1149,	37.382
1150,	34.57
1151,	31.945
1152,	30.109
1153,	28.722
1154,	28.121
1155,	27.597
1156,	26.773
1157,	25.535
1158,	25.085
1159,	25.085
1160,	25.234
1161,	25.195
1162,	25.421
1163,	25.308
1164,	25.421
1165,	25.121
1166,	25.16
1167,	24.71
1168,	24.257
1169,	23.507
1170,	20.023
1171,	16.722
1172,	15.558
1173,	15.035
1174,	14.546
1175,	11.996
1176,	10.871
1177,	11.21
1178,	9.597
1179,	6.597
1180,	4.683
1181,	0.859
1182,	0
1183,	0
1184,	0
1185,	0
1186,	0
1187,	0
1188,	0
1189,	0
1190,	0
1191,	0
1192,	0
1193,	0
1194,	0
1195,	0
1196,	0.035
1197,	0.824
1198,	1.761
1199,	3.296
1200,	5.996
1201,	9.933
1202,	12.449
1203,	13.949
1204,	15.484
1205,	17.324
1206,	23.773
1207,	29.734
1208,	33.597
1209,	37.234
1210,	40.722
1211,	41.66
1212,	42.445
1213,	43.121
1214,	43.91
1215,	44.695
1216,	45.41
1217,	46.195
1218,	46.683
1219,	45.785
1220,	44.957
1221,	44.394
1222,	44.546
1223,	42.82
1224,	40.871
1225,	38.921
1226,	38.023
1227,	36.484
1228,	34.757
1229,	33.746
1230,	34.007
1231,	35.023
1232,	35.808
1233,	36.257
1234,	36.632
1235,	37.46
1236,	38.398
1237,	39.222
1238,	40.16
1239,	40.945
1240,	40.535
1241,	39.257
1242,	38.359
1243,	38.058
1244,	38.359
1245,	37.609
1246,	37.648
1247,	37.121
1248,	35.472
1249,	34.796
1250,	34.085
1251,	33.933
1252,	32.996
1253,	31.195
1254,	30.371
1255,	28.234
1256,	25.234
1257,	23.621
1258,	23.66
1259,	20.996
1260,	16.273
1261,	12.933
1262,	12.558
1263,	12.296
1264,	9.933
1265,	8.433
1266,	7.011
1267,	5.808
1268,	1.234
1269,	0
1270,	0
1271,	0
1272,	0
1273,	0
1274,	0
1275,	0
1276,	0
1277,	0
1278,	0
1279,	0
1280,	0
1281,	0
1282,	0
1283,	0
1284,	0
1285,	0
1286,	0
1287,	0
1288,	0
1289,	0
1290,	0
1291,	0
1292,	0
1293,	0
1294,	0
1295,	0
1296,	0
1297,	0
1298,	0
1299,	0
1300,	0
1301,	0
1302,	0
1303,	0
1304,	0
1305,	0
1306,	0
1307,	1.085
1308,	2.21
1309,	4.91
1310,	9.222
1311,	8.886
1312,	8.546
1313,	9.335
1314,	9.671
1315,	8.66
1316,	7.121
1317,	6.371
1318,	5.511
1319,	1.683
1320,	0
1321,	0
1322,	0
1323,	0
1324,	0
1325,	0
1326,	0
1327,	0
1328,	0
1329,	0
1330,	0
1331,	0
1332,	0
1333,	0.109
1334,	0.898
1335,	1.234
1336,	1.347
1337,	1.46
1338,	1.574
1339,	1.761
1340,	1.949
1341,	3.148
1342,	7.046
1343,	8.171
1344,	8.699
1345,	9.523
1346,	10.011
1347,	10.121
1348,	10.386
1349,	10.46
1350,	10.609
1351,	10.91
1352,	10.91
1353,	10.683
1354,	10.648
1355,	9.558
1356,	8.472
1357,	7.91
1358,	6.859
1359,	6.109
1360,	5.734
1361,	6.523
1362,	7.496
1363,	8.21
1364,	8.734
1365,	10.046
1366,	12.261
1367,	14.886
1368,	17.359
1369,	19.085
1370,	21.035
1371,	23.398
1372,	26.921
1373,	28.683
1374,	29.023
1375,	29.433
1376,	29.808
1377,	30.035
1378,	30.296
1379,	30.632
1380,	30.898
1381,	31.46
1382,	31.984
1383,	32.66
1384,	33.523
1385,	33.972
1386,	33.785
1387,	33.671
1388,	33.558
1389,	33.671
1390,	33.597
1391,	33.597
1392,	33.597
1393,	33.597
1394,	33.371
1395,	32.882
1396,	32.32
1397,	31.984
1398,	31.496
1399,	31.007
1400,	29.996
1401,	28.496
1402,	27.257
1403,	25.757
1404,	23.773
1405,	21.632
1406,	20.96
1407,	20.996
1408,	22.121
1409,	23.285
1410,	23.433
1411,	21.445
1412,	21.296
1413,	21.109
1414,	21.148
1415,	21.41
1416,	22.121
1417,	22.273
1418,	22.347
1419,	21.972
1420,	21.671
1421,	20.882
1422,	19.648
1423,	17.585
1424,	13.199
1425,	10.011
1426,	7.683
1427,	6.335
1428,	4.386
1429,	3.335
1430,	4.609
1431,	5.921
1432,	8.246
1433,	9.671
1434,	11.324
1435,	14.511
1436,	18.972
1437,	21.597
1438,	25.648
1439,	31.085
1440,	36.71
1441,	40.046
1442,	40.984
1443,	41.32
1444,	41.621
1445,	41.621
1446,	42.035
1447,	42.109
1448,	42.597
1449,	42.859
1450,	42.972
1451,	43.082
1452,	43.007
1453,	43.082
1454,	43.007
1455,	43.046
1456,	43.16
1457,	43.421
1458,	43.609
1459,	43.945
1460,	43.757
1461,	43.382
1462,	43.16
1463,	43.16
1464,	43.195
1465,	42.859
1466,	42.933
1467,	42.933
1468,	43.082
1469,	43.457
1470,	43.535
1471,	43.984
1472,	44.207
1473,	44.097
1474,	43.984
1475,	43.496
1476,	43.082
1477,	42.746
1478,	42.632
1479,	42.632
1480,	42.41
1481,	42.371
1482,	42.82
1483,	42.671
1484,	42.671
1485,	42.445
1486,	41.769
1487,	40.871
1488,	40.16
1489,	39.07
1490,	38.285
1491,	37.757
1492,	37.273
1493,	36.109
1494,	35.433
1495,	34.46
1496,	33.222
1497,	31.46
1498,	29.585
1499,	27.933
1500,	27.222
1501,	25.984
1502,	25.16
1503,	25.382
1504,	28.273
1505,	29.882
1506,	31.16
1507,	32.507
1508,	33.371
1509,	34.347
1510,	34.308
1511,	34.308
1512,	34.382
1513,	34.046
1514,	33.898
1515,	33.632
1516,	33.296
1517,	33.035
1518,	32.996
1519,	32.808
1520,	32.773
1521,	33.183
1522,	33.484
1523,	33.109
1524,	32.546
1525,	31.535
1526,	30.07
1527,	28.496
1528,	26.621
1529,	25.234
1530,	23.96
1531,	22.722
1532,	21.671
1533,	20.808
1534,	20.32
1535,	19.945
1536,	19.16
1537,	18.371
1538,	17.66
1539,	16.871
1540,	16.234
1541,	15.785
1542,	15.523
1543,	15.824
1544,	19.382
1545,	23.882
1546,	27.859
1547,	29.398
1548,	29.847
1549,	29.773
1550,	29.585
1551,	29.285
1552,	29.058
1553,	28.683
1554,	28.57
1555,	27.785
1556,	28.273
1557,	29.023
1558,	29.773
1559,	29.882
1560,	29.921
1561,	29.847
1562,	29.808
1563,	29.66
1564,	29.32
1565,	28.796
1566,	28.648
1567,	28.57
1568,	28.535
1569,	28.273
1570,	27.785
1571,	27.371
1572,	26.621
1573,	25.648
1574,	24.035
1575,	22.91
1576,	22.984
1577,	23.472
1578,	24.222
1579,	25.007
1580,	25.945
1581,	26.96
1582,	27.296
1583,	27.523
1584,	27.558
1585,	27.597
1586,	27.523
1587,	27.183
1588,	26.882
1589,	26.66
1590,	27.109
1591,	27.523
1592,	28.382
1593,	29.132
1594,	29.847
1595,	30.335
1596,	30.445
1597,	30.109
1598,	29.882
1599,	29.472
1600,	28.945
1601,	28.308
1602,	28.085
1603,	28.195
1604,	28.273
1605,	28.308
1606,	28.683
1607,	28.648
1608,	28.535
1609,	28.195
1610,	27.71
1611,	27.148
1612,	26.546
1613,	26.621
1614,	27.41
1615,	28.121
1616,	28.91
1617,	29.546
1618,	30.296
1619,	28.984
1620,	25.535
1621,	23.585
1622,	21.746
1623,	20.773
1624,	20.621
1625,	20.171
1626,	18.824
1627,	17.058
1628,	15.785
1629,	15.035
1630,	15.597
1631,	16.835
1632,	18.898
1633,	21.523
1634,	22.648
1635,	23.882
1636,	24.148
1637,	24.335
1638,	24.109
1639,	24.07
1640,	24.296
1641,	24.335
1642,	24.07
1643,	23.847
1644,	24.035
1645,	23.996
1646,	24.41
1647,	24.859
1648,	24.558
1649,	23.507
1650,	22.421
1651,	21.671
1652,	22.46
1653,	24.82
1654,	29.21
1655,	30.41
1656,	31.046
1657,	31.273
1658,	31.796
1659,	32.398
1660,	32.621
1661,	32.472
1662,	32.171
1663,	31.871
1664,	31.496
1665,	31.121
1666,	30.82
1667,	31.085
1668,	31.347
1669,	31.722
1670,	31.046
1671,	29.32
1672,	28.121
1673,	26.996
1674,	26.96
1675,	27.484
1676,	27.972
1677,	27.558
1678,	26.32
1679,	25.57
1680,	24.222
1681,	22.722
1682,	20.996
1683,	20.695
1684,	21.445
1685,	22.308
1686,	22.722
1687,	23.66
1688,	24.445
1689,	24.257
1690,	24.148
1691,	23.585
1692,	23.132
1693,	23.246
1694,	23.695
1695,	24.785
1696,	26.621
1697,	28.308
1698,	29.472
1699,	30.371
1700,	31.609
1701,	32.808
1702,	34.121
1703,	35.058
1704,	35.398
1705,	35.132
1706,	35.097
1707,	35.058
1708,	34.757
1709,	34.007
1710,	33.41
1711,	33.257
1712,	33.222
1713,	32.695
1714,	32.21
1715,	31.796
1716,	31.347
1717,	31.195
1718,	31.91
1719,	32.359
1720,	32.96
1721,	32.585
1722,	31.46
1723,	29.507
1724,	26.507
1725,	24.148
1726,	21.523
1727,	18.449
1728,	16.16
1729,	14.058
1730,	13.16
1731,	13.199
1732,	13.683
1733,	15.183
1734,	18.597
1735,	22.273
1736,	26.546
1737,	31.16
1738,	34.945
1739,	38.621
1740,	42.785
1741,	43.945
1742,	44.66
1743,	45.484
1744,	46.046
1745,	46.871
1746,	47.507
1747,	48.183
1748,	48.933
1749,	49.57
1750,	50.207
1751,	50.847
1752,	51.07
1753,	50.769
1754,	50.32
1755,	50.058
1756,	49.57
1757,	48.933
1758,	48.972
1759,	48.632
1760,	48.183
1761,	47.66
1762,	47.132
1763,	46.796
1764,	46.234
1765,	45.41
1766,	44.847
1767,	44.097
1768,	43.722
1769,	44.32
1770,	44.695
1771,	44.808
1772,	41.921
1773,	39.371
1774,	36.82
1775,	34.945
1776,	33.933
1777,	33.335
1778,	33.746
1779,	34.535
1780,	35.546
1781,	36.484
1782,	37.46
1783,	38.398
1784,	39.222
1785,	40.269
1786,	41.246
1787,	42.144
1788,	43.046
1789,	43.683
1790,	43.644
1791,	44.058
1792,	44.246
1793,	44.546
1794,	45.035
1795,	44.921
1796,	44.921
1797,	44.808
1798,	44.847
1799,	44.734
1800,	44.621
1801,	44.546
1802,	44.621
1803,	44.433
1804,	44.246
1805,	43.609
1806,	42.371
1807,	41.695
1808,	41.285
1809,	40.984
1810,	40.722
1811,	40.57
1812,	40.007
1813,	39.183
1814,	38.097
1815,	37.273
1816,	36.296
1817,	35.882
1818,	35.097
1819,	32.847
1820,	29.171
1821,	27.183
1822,	24.785
1823,	22.46
1824,	19.835
1825,	17.246
1826,	15.074
1827,	14.023
1828,	14.058
1829,	14.398
1830,	17.398
1831,	22.796
1832,	27.746
1833,	28.683
1834,	29.32
1835,	29.773
1836,	30.07
1837,	29.96
1838,	29.96
1839,	29.96
1840,	30.222
1841,	30.597
1842,	31.046
1843,	31.382
1844,	31.683
1845,	31.683
1846,	31.683
1847,	31.91
1848,	31.683
1849,	30.41
1850,	29.773
1851,	28.535
1852,	26.847
1853,	24.82
1854,	23.585
1855,	23.21
1856,	23.023
1857,	23.21
1858,	23.132
1859,	23.023
1860,	22.945
1861,	22.496
1862,	20.996
1863,	18.746
1864,	16.085
1865,	14.472
1866,	14.023
1867,	14.699
1868,	13.835
1869,	11.921
1870,	10.761
1871,	10.46
1872,	10.234
1873,	10.199
1874,	10.199
1875,	10.308
1876,	12.785
1877,	15.523
1878,	16.984
1879,	18.859
1880,	21.371
1881,	24.484
1882,	28.757
1883,	31.722
1884,	34.535
1885,	38.097
1886,	43.046
1887,	46.984
1888,	48.109
1889,	49.082
1890,	49.609
1891,	49.308
1892,	49.082
1893,	48.519
1894,	48.257
1895,	47.66
1896,	46.945
1897,	46.722
1898,	46.347
1899,	45.558
1900,	44.695
1901,	43.984
1902,	44.171
1903,	44.621
1904,	44.882
1905,	45.933
1906,	47.246
1907,	48.222
1908,	48.746
1909,	49.535
1910,	49.796
1911,	49.382
1912,	48.746
1913,	48.257
1914,	47.433
1915,	46.984
1916,	45.707
1917,	44.285
1918,	43.308
1919,	42.332
1920,	40.609
1921,	39.519
1922,	38.433
1923,	37.796
1924,	37.382
1925,	37.308
1926,	37.945
1927,	39.371
1928,	40.535
1929,	41.546
1930,	42.445
1931,	43.347
1932,	44.132
1933,	45.144
1934,	46.234
1935,	47.019
1936,	47.957
1937,	48.82
1938,	49.832
1939,	50.66
1940,	51.296
1941,	51.484
1942,	51.332
1943,	51.296
1944,	51.707
1945,	52.421
1946,	53.132
1947,	53.695
1948,	53.847
1949,	54.035
1950,	54.183
1951,	53.882
1952,	53.808
1953,	53.957
1954,	53.882
1955,	53.734
1956,	53.847
1957,	53.769
1958,	53.472
1959,	53.359
1960,	53.394
1961,	53.433
1962,	53.507
1963,	53.621
1964,	53.359
1965,	53.246
1966,	53.058
1967,	52.945
1968,	52.496
1969,	52.269
1970,	51.972
1971,	51.894
1972,	51.746
1973,	51.894
1974,	51.671
1975,	51.933
1976,	51.632
1977,	51.859
1978,	52.046
1979,	51.894
1980,	52.046
1981,	51.785
1982,	51.371
1983,	51.183
1984,	50.882
1985,	51.07
1986,	51.558
1987,	52.121
1988,	52.644
1989,	52.91
1990,	52.984
